,name,protein,unit protein,carb,unit carb,lipid,unit lip,searched
7255,green capsicum,0.86,G,4.64,G,0.17,G,1
7256,rump steak,22.8,G,0.0,G,1.64,G,1
7257,soya oil,20.0,G,5.45,G,5.45,G,1
7258,pigeon pea,21.7,G,62.8,G,1.49,G,1
7259,fava bean,7.06,G,18.3,G,6.88,G,1
7260,garlic oil,0.0,G,0.0,G,93.3,G,1
7261,pork belly,9.34,G,0.0,G,53.0,G,1
7262,barbecued beef,20.9,G,11.8,G,6.23,G,1
7263,bear steak,32.3,G,0.0,G,13.3,G,1
7264,tri-tip roast,25.7,G,0.0,G,12.4,G,1
7265,parboiled rice,8.51,G,78.7,G,0.0,G,1
7266,baby tomato,2.5,G,9.4,G,1.1,G,1
7267,dry-roasted pecan,9.5,G,13.6,G,74.3,G,1
7268,green shrimp,4.46,G,10.2,G,1.7,G,1
7269,country rib,19.3,G,0.0,G,11.8,G,1
7270,bean flmy,5.44,G,15.9,G,3.7,G,1
7271,fish stock,0.0,G,0.42,G,0.0,G,1
7272,dried strawberry,2.5,G,80.0,G,0.0,G,1
7273,sofrito sauce,12.8,G,5.46,G,18.2,G,1
7274,framboise liqueur,0.0,G,41.6,G,0.3,G,1
7275,lemon concentrate,0.47,G,5.66,G,0.07,G,1
7276,turkey drumstick,27.6,G,0.0,G,9.74,G,1
7277,minute steak,0.0,G,13.8,G,0.0,G,1
7278,shrimp stock,2.26,G,0.0,G,0.81,G,1
7279,barbecued pork,21.0,G,12.7,G,7.19,G,1
7280,blackberry wine,0.5,G,5.0,G,0.0,G,1
7281,mars bar,8.1,G,62.7,G,23.0,G,1
7282,gingersnap cookies,5.6,G,76.9,G,9.8,G,1
7283,cashew nut,18.2,G,30.2,G,43.8,G,1
7284,opal basil,0.0,G,27.1,G,0.0,G,1
7285,baby onion,5.4,G,64.8,G,21.6,G,1
7286,black soybean,0,0,0,0,0,0,1
7287,unsweetened pineapple,1.3,G,44.3,G,0.1,G,1
7288,dried lemongras,3.61,G,61.3,G,0.76,G,1
7289,lemon syrup,0.0,G,85.1,G,0.0,G,1
7290,ham shank,21.6,G,0.41,G,9.85,G,1
7291,daikon radish,0.67,G,3.3,G,2.63,G,1
7292,venison steak,29.8,G,0.0,G,2.61,G,1
7293,tofu,8.24,G,2.35,G,4.71,G,1
7294,sesame paste,18.1,G,24.0,G,50.9,G,1
7295,soba noodle,5.06,G,21.4,G,0.1,G,1
7296,veal scallop,16.7,G,6.52,G,8.56,G,1
7297,pepper sauce,0.0,G,20.0,G,0,0,1
7298,kabocha squash,1.18,G,8.24,G,0.0,G,1
7299,cinnamon bark,7.05,G,44.4,G,5.29,G,1
7300,blue crab,17.9,G,0.0,G,0.74,G,1
7301,crazy salt,8.81,G,13.3,G,72.1,G,1
7302,wasabi pea,14.1,G,62.2,G,14.1,G,1
7303,white miso,12.8,G,25.4,G,6.01,G,1
7304,shaoxing wine,0.5,G,5.0,G,0.0,G,1
7305,wasabi powder,2.23,G,46.1,G,10.9,G,1
7306,chard leaf,1.88,G,3.9,G,2.94,G,1
7307,savoy cabbage,2.02,G,6.16,G,2.74,G,1
7308,mild cheese,13.9,G,2.97,G,24.3,G,1
7309,rib eye,21.2,G,0.0,G,6.57,G,1
7310,chinese mustard,4.05,G,45.4,G,0.38,G,1
7311,mushroom gravy,1.67,G,5.0,G,1.67,G,1
7312,praline syrup,2.1,G,77.7,G,10.2,G,1
7313,roasted soybean,43.3,G,29.0,G,21.6,G,1
7314,thai basil,1.03,G,16.6,G,0.66,G,1
7315,vegetable cocktail,0.93,G,3.87,G,0.31,G,1
7316,rice cracker,7.02,G,77.2,G,0.0,G,1
7317,celery,0.0,G,3.64,G,0.0,G,1
7318,enoki mushroom,2.5,G,5.3,G,0.0,G,1
7319,assorted crudite,8.28,G,27.3,G,11.9,G,1
7320,daikon sprout,0.67,G,3.3,G,2.63,G,1
7321,dark roux,4.5,G,60.2,G,33.2,G,1
7322,dense bread,5.96,G,47.2,G,17.6,G,1
7323,lamb stock,20.3,G,0.0,G,12.4,G,1
7324,hijiki seaweed,20.0,G,60.0,G,0.0,G,1
7325,solid shortening,0.0,G,0.0,G,100,G,1
7326,beef heart,17.7,G,0.14,G,3.94,G,1
7327,cookie,21.7,G,47.8,G,17.4,G,1
7328,brownie,2.71,G,51.5,G,27.1,G,1
7329,molass,0.0,G,74.7,G,0.1,G,1
7330,boar,21.5,G,0.0,G,3.33,G,1
7331,brine,39.9,G,0.0,G,30.0,G,1
7332,recaito,0.0,G,0.0,G,0.0,G,1
7333,gelatin,2.02,G,5.05,G,0.0,G,1
7334,wrap,14.8,G,22.5,G,12.5,G,1
7335,sorrel,0.06,G,13.3,G,0.0,G,1
7336,prosecco,0.0,G,0.0,G,0.0,G,1
7337,rose,0.6,G,5.7,G,0.3,G,1
7338,spam,15.2,G,1.35,G,13.9,G,1
7339,fruit,0.55,G,84.3,G,2.84,G,1
7340,grenadine,0.0,G,26.7,G,0.0,G,1
7341,raccoon,29.1,G,0.0,G,14.4,G,1
7342,cardamom,0.0,G,0.0,G,0.0,G,1
7343,gherkin,0.59,G,3.71,G,0.14,G,1
7344,shrimp,11.8,G,0.0,G,0.0,G,1
7345,surimi,15.2,G,6.85,G,0.9,G,1
7346,squirrel,30.6,G,0.0,G,4.67,G,1
7347,whitebait,77.5,G,4.5,G,0.5,G,1
7348,spearmint,0.0,G,52.6,G,0.0,G,1
7349,kumquat,1.88,G,15.9,G,0.86,G,1
7350,eggplant,4.25,G,9.63,G,13.2,G,1
7351,wasabi,2.23,G,46.1,G,10.9,G,1
7352,gumdrop,0.0,G,98.9,G,0.0,G,1
7353,oil,0.0,G,0.0,G,93.3,G,1
7354,cupcake,2.34,G,52.3,G,22.7,G,1
7355,mushroom,1.54,G,1.54,G,0.0,G,1
7356,halva,12.0,G,56.0,G,32.0,G,1
7357,squid,14.6,G,3.64,G,16.4,G,1
7358,spaghettus,0,0,0,0,0,0,1
7359,vinegar,0.0,G,0.93,G,0.0,G,1
7360,ciabattum,0,0,0,0,0,0,1
7361,fruitcake,5.88,G,70.6,G,22.4,G,1
7362,cauliflower,0.0,G,3.53,G,0.0,G,1
7363,beetroot,10.7,G,57.1,G,25.0,G,1
7364,potato,3.89,G,13.4,G,11.2,G,1
7365,clove,5.97,G,65.5,G,13.0,G,1
7366,conchiglie,10.7,G,73.2,G,1.79,G,1
7367,nettle,2.71,G,7.49,G,0.11,G,1
7368,grapefruit,0.0,G,10.8,G,0.0,G,1
7369,pluot,0.65,G,11.0,G,0.0,G,1
7370,sopressatum,0,0,0,0,0,0,1
7371,wattleseed,0,0,0,0,0,0,1
7372,mesclun,4.42,G,0.88,G,0.0,G,1
7373,jackfruit,1.72,G,23.2,G,0.64,G,1
7374,caper,2.36,G,4.89,G,0.86,G,1
7375,crema,0.0,G,6.67,G,23.3,G,1
7376,roma,0.696,G,3.84,G,0.425,G,1
7377,lobster,11.6,G,4.14,G,20.1,G,1
7378,vegetum,0,0,0,0,0,0,1
7379,cake,3.53,G,56.5,G,23.5,G,1
7380,whiskey,0.0,G,0.0,G,0.0,G,1
7381,limeade,0.0,G,57.8,G,0.0,G,1
7382,herbsaint,0,0,0,0,0,0,1
7383,ramp,0.0,G,13.3,G,0.0,G,1
7384,nu-salt,6.9,G,2.4,G,2.7,G,1
7385,tequila,0.0,G,0.0,G,0.0,G,1
7386,banana,12.5,G,40.6,G,6.25,G,1
7387,tostada,5.74,G,20.8,G,7.36,G,1
7388,muskmelon,0.82,G,8.16,G,0.18,G,1
7389,capellini,4.11,G,12.3,G,13.7,G,1
7390,chayote,1.52,G,4.55,G,0.0,G,1
7391,goldschlager,0,0,0,0,0,0,1
7392,cucumber,0.52,G,7.2,G,0.09,G,1
7393,water,0.0,G,10.8,G,0.0,G,1
7394,cocoa,20.0,G,10.0,G,20.0,G,1
7395,starch,3.34,G,50.5,G,2.65,G,1
7396,schnapp,0.0,G,41.6,G,0.3,G,1
7397,soup,1.28,G,5.13,G,5.77,G,1
7398,gin,0.0,G,0.0,G,0.0,G,1
7399,vodka,0.0,G,0.0,G,0.0,G,1
7400,sago,1.28,G,26.9,G,0.0,G,1
7401,wonton,10.3,G,51.9,G,31.7,G,1
7402,lemonade,0.0,G,13.3,G,0.0,G,1
7403,hamburger,9.3,G,46.5,G,4.65,G,1
7404,ajinomoto,0.0,G,0.0,G,0.0,G,1
7405,dashida,0,0,0,0,0,0,1
7406,lardon,8.97,G,31.7,G,10.3,G,1
7407,rennet,10.7,G,27.9,G,10.0,G,1
7408,rabbit,32.9,G,0.0,G,3.5,G,1
7409,marrow,6.7,G,0.0,G,84.4,G,1
7410,chervil,23.2,G,49.1,G,3.9,G,1
7411,ditalini,11.8,G,72.7,G,1.82,G,1
7412,samp,0,0,0,0,0,0,1
7413,egg,11.4,G,2.27,G,11.4,G,1
7414,string,1.45,G,6.25,G,2.7,G,1
7415,cloudberry,2.4,G,8.6,G,0.8,G,1
7416,kudzu,13.3,G,56.7,G,23.3,G,1
7417,borage,1.8,G,3.06,G,0.7,G,1
7418,peach,4.44,G,53.3,G,22.2,G,1
7419,treacle,0.0,G,70.0,G,0.0,G,1
7420,avocado,1.9,G,7.36,G,43.3,G,1
7421,skewer,15.7,G,8.96,G,8.21,G,1
7422,broccoli,2.7,G,5.41,G,0.34,G,1
7423,doughnut,0.0,G,100,G,0.0,G,1
7424,garlic,0.0,G,33.3,G,0.0,G,1
7425,crabmeat,19.6,G,0.0,G,0.0,G,1
7426,anise,17.6,G,50.0,G,15.9,G,1
7427,peppercorn,1.2,G,3.5,G,61.4,G,1
7428,epazote,0.33,G,7.44,G,0.52,G,1
7429,ghee,0.0,G,0.0,G,100,G,1
7430,aquavit,0,0,0,0,0,0,1
7431,fish,13.9,G,10.3,G,13.1,G,1
7432,nectarine,1.06,G,9.18,G,0.28,G,1
7433,kefalotyrus,0,0,0,0,0,0,1
7434,vermicelli,12.0,G,78.0,G,2.0,G,1
7435,caviar,20.0,G,0.0,G,20.0,G,1
7436,kohlrabi,1.72,G,6.26,G,2.74,G,1
7437,lime,8.82,G,39.8,G,14.6,G,1
7438,yabby,0,0,0,0,0,0,1
7439,parsley,0.0,G,0.0,G,0.0,G,1
7440,thyme,0.0,G,0.0,G,0.0,G,1
7441,tarragon,0.0,G,0.0,G,0.0,G,1
7442,nutella,7.69,G,65.4,G,26.9,G,1
7443,ganache,5.6,G,31.2,G,24.0,G,1
7444,mulberry,1.44,G,9.8,G,0.39,G,1
7445,eel,28.7,G,0.0,G,18.2,G,1
7446,cumin,17.8,G,44.2,G,22.3,G,1
7447,turnip,2.46,G,3.39,G,0.19,G,1
7448,apple,0.0,G,14.3,G,0.65,G,1
7449,kombu,14.3,G,42.9,G,0.0,G,1
7450,pappadam,0,0,0,0,0,0,1
7451,pepper,0.0,G,66.7,G,0.0,G,1
7452,angelica,4.55,G,72.7,G,11.4,G,1
7453,sugar,0.0,G,100,G,0.0,G,1
7454,chily,12.6,G,4.57,G,9.79,G,1
7455,guava,0.6,G,11.2,G,0.2,G,1
7456,barberry,8.16,G,55.1,G,18.4,G,1
7457,habanero,0.0,G,0.0,G,57.1,G,1
7458,limoncello,3.51,G,56.1,G,19.3,G,1
7459,okra,3.0,G,8.0,G,0.0,G,1
7460,mango,0.71,G,17.1,G,0.0,G,1
7461,leek,1.57,G,14.7,G,3.04,G,1
7462,lavender,0.0,G,5.06,G,0.0,G,1
7463,nonpareil,0.0,G,0.0,G,0.0,G,1
7464,crabapple,0.4,G,20.0,G,0.3,G,1
7465,truvium,0,0,0,0,0,0,1
7466,applejack,0.0,G,0.0,G,0.0,G,1
7467,choco-bake,4.52,G,21.6,G,0.89,G,1
7468,sorghum,10.6,G,72.1,G,3.46,G,1
7469,sage,0.0,G,0.0,G,0.0,G,1
7470,saltpeter,0,0,0,0,0,0,1
7471,shichimi-togarashi,0.0,G,0.0,G,0.0,G,1
7472,yam,1.33,G,28.0,G,0.0,G,1
7473,cucuzza,0,0,0,0,0,0,1
7474,raisin,10.2,G,52.5,G,4.24,G,1
7475,taleggio,17.9,G,0.0,G,25.0,G,1
7476,sumaq,0,0,0,0,0,0,1
7477,macaroni,10.7,G,73.2,G,1.79,G,1
7478,kalonji,0.0,G,6.67,G,13.3,G,1
7479,muffin,3.0,G,33.0,G,3.0,G,1
7480,sauterne,0.0,G,10.0,G,0.0,G,1
7481,milo,0.0,G,8.06,G,0.0,G,1
7482,lye,0.0,G,90.0,G,0.0,G,1
7483,truffle,6.78,G,49.6,G,31.9,G,1
7484,ladyfinger,10.6,G,59.7,G,9.1,G,1
7485,dragee,0.0,G,92.0,G,2.0,G,1
7486,liempo,0,0,0,0,0,0,1
7487,turmeric,0.0,G,0.0,G,0.0,G,1
7488,drambuie,0.0,G,41.6,G,0.3,G,1
7489,morel,3.12,G,5.1,G,0.57,G,1
7490,oregano,0.0,G,0.0,G,0.0,G,1
7491,cayenne,0.0,G,0.0,G,0.0,G,1
7492,chive,3.27,G,4.35,G,0.73,G,1
7493,certo,0.0,G,60.0,G,0.0,G,1
7494,asparagu,2.2,G,3.88,G,0.12,G,1
7495,glycerin,0.0,G,0.1,G,0.0,G,1
7496,coconut,3.57,G,46.4,G,35.7,G,1
7497,waffle,4.44,G,60.0,G,31.1,G,1
7498,candlenut,0.0,G,17.6,G,11.8,G,1
7499,cheesecake,5.5,G,25.5,G,22.5,G,1
7500,nut,18.2,G,30.2,G,43.8,G,1
7501,pecan,4.5,G,59.6,G,16.7,G,1
7502,blueberry,0.0,G,65.0,G,0.0,G,1
7503,lollipop,0.0,G,98.8,G,0.0,G,1
7504,berry,0.69,G,9.72,G,0.31,G,1
7505,dripping,2.23,G,0.0,G,92.2,G,1
7506,rosemary,0.0,G,0.0,G,0.0,G,1
7507,almond,21.0,G,18.8,G,55.5,G,1
7508,meatloaf,14.2,G,3.54,G,15.9,G,1
7509,chestnut,4.0,G,44.0,G,1.0,G,1
7510,elderberry,0.66,G,18.4,G,0.5,G,1
7511,bocconcini,14.3,G,0.0,G,17.9,G,1
7512,liqueur,0.0,G,41.6,G,0.3,G,1
7513,poundcake,3.75,G,40.0,G,21.2,G,1
7514,roll,0.0,G,71.0,G,8.06,G,1
7515,saltine,9.46,G,74.0,G,8.64,G,1
7516,quince,0.4,G,15.3,G,0.1,G,1
7517,walleye,19.1,G,0.0,G,1.22,G,1
7518,spice,5.76,G,69.3,G,12.6,G,1
7519,basil,0.0,G,0.0,G,0.0,G,1
7520,cinnamon,0.0,G,0.0,G,0.0,G,1
7521,ginger,0.0,G,75.0,G,12.5,G,1
7522,beef,20.0,G,0.0,G,5.88,G,1
7523,mirin,0.0,G,60.0,G,0.0,G,1
7524,tamarillo,1.03,G,8.25,G,1.03,G,1
7525,dashi,25.0,G,37.5,G,0.0,G,1
7526,mincemeat,1.35,G,48.6,G,0.0,G,1
7527,sangrium,0,0,0,0,0,0,1
7528,miso,12.8,G,25.4,G,6.01,G,1
7529,kremeltum,0,0,0,0,0,0,1
7530,tapenade,0.73,G,4.17,G,30.0,G,1
7531,alcohol,0.9,G,0.27,G,0.0,G,1
7532,cilantro,0.0,G,0.0,G,0.0,G,1
7533,squash,4.0,G,26.6,G,8.01,G,1
7534,choko,0,0,0,0,0,0,1
7535,casing,4.72,G,35.1,G,33.0,G,1
7536,giardiniera,3.57,G,0.0,G,12.5,G,1
7537,crab,22.8,G,0.0,G,1.23,G,1
7538,farfel,6.0,G,60.0,G,1.0,G,1
7539,ice,0.0,G,0.0,G,0.0,G,1
7540,paprika,12.5,G,50.0,G,12.5,G,1
7541,praline,2.1,G,77.7,G,10.2,G,1
7542,cloth,8.57,G,42.9,G,31.4,G,1
7543,rucola,2.4,G,8.8,G,4.8,G,1
7544,allspice,0.0,G,0.0,G,0.0,G,1
7545,bisquick,6.39,G,51.2,G,17.7,G,1
7546,schmaltz,7.14,G,3.57,G,14.3,G,1
7547,broth,0.42,G,0.42,G,0.0,G,1
7548,jalapeno,0.0,G,53.6,G,0.0,G,1
7549,marmite,23.9,G,20.4,G,0.9,G,1
7550,pisco,1.25,G,96.9,G,0.0,G,1
7551,speck,20.0,G,0.0,G,23.3,G,1
7552,seafood,8.03,G,16.4,G,4.77,G,1
7553,escarole,1.18,G,3.53,G,0.0,G,1
7554,montrachet,0,0,0,0,0,0,1
7555,weetabix,11.4,G,81.5,G,2.86,G,1
7556,radiatore,12.5,G,73.2,G,0.89,G,1
7557,matzo,9.09,G,84.8,G,0.0,G,1
7558,fideo,3.3,G,8.76,G,3.52,G,1
7559,veg-all,0.15,G,70.0,G,0.02,G,1
7560,nutmeg,0.0,G,0.0,G,100,G,1
7561,mirliton,0.0,G,53.3,G,0.0,G,1
7562,ribbon,14.3,G,71.4,G,1.79,G,1
7563,spinach,2.35,G,3.53,G,0.0,G,1
7564,caponatum,0,0,0,0,0,0,1
7565,puree,2.1,G,65.1,G,0.2,G,1
7566,gingerroot,0.0,G,6.2,G,0.0,G,1
7567,lychee,0.83,G,16.5,G,0.44,G,1
7568,macadamia,7.79,G,12.8,G,76.1,G,1
7569,duck,0.36,G,60.7,G,0.13,G,1
7570,sultana,2.5,G,77.5,G,0.0,G,1
7571,verjuice,0,0,0,0,0,0,1
7572,alfalfa,3.99,G,2.1,G,0.69,G,1
7573,bouillon,0.24,G,0.93,G,0.07,G,1
7574,coriander,12.4,G,55.0,G,17.8,G,1
7575,gingerbread,4.02,G,50.7,G,10.2,G,1
7576,lemongras,0,0,0,0,0,0,1
7577,yoghurt,5.31,G,15.0,G,5.31,G,1
7578,glycerine,0.0,G,0.1,G,0.0,G,1
7579,sman,0,0,0,0,0,0,1
7580,poultry,0.71,G,5.29,G,2.62,G,1
7581,broiler,15.2,G,0.7,G,35.2,G,1
7582,cabbage,1.1,G,2.4,G,0.5,G,1
7583,oxtail,8.4,G,1.35,G,4.86,G,1
7584,mortadella,16.4,G,3.05,G,25.4,G,1
7585,agar,6.21,G,80.9,G,0.3,G,1
7586,pectin,0.0,G,2.1,G,0.0,G,1
7587,verju,0.0,G,64.3,G,0.0,G,1
7588,jaggery,0.0,G,100,G,0.0,G,1
7589,pastina,14.3,G,71.4,G,5.36,G,1
7590,chitterling,12.4,G,0.0,G,20.2,G,1
7591,psyllium,0.0,G,88.9,G,0.0,G,1
7592,pawpaw,0,0,0,0,0,0,1
7593,toast,12.1,G,76.6,G,3.2,G,1
7594,green,1.03,G,3.84,G,15.3,G,1
7595,licorice,0.0,G,93.6,G,0.05,G,1
7596,sherbet,1.16,G,30.2,G,1.16,G,1
7597,fat,0.0,G,0.0,G,99.8,G,1
7598,prune,2.1,G,65.1,G,0.2,G,1
7599,stock,0.0,G,1.77,G,0.88,G,1
7600,tangelo,0.0,G,25.0,G,0.0,G,1
7601,burrito,9.41,G,32.9,G,4.12,G,1
7602,citron,0.0,G,0.0,G,0.0,G,1
7603,hominy,0.8,G,12.0,G,0.0,G,1
7604,amchur,0.0,G,80.0,G,0.0,G,1
7605,sev,0,0,0,0,0,0,1
7606,rusk,13.5,G,72.3,G,7.2,G,1
7607,tartaric,15.7,G,1.56,G,13.8,G,1
7608,partridge,26.0,G,59.9,G,1.04,G,1
7609,coke,0.0,G,11.0,G,0.0,G,1
7610,quinoa,10.0,G,70.0,G,4.0,G,1
7611,origanum,12.7,G,60.6,G,7.04,G,1
7612,parmigiano,12.9,G,4.71,G,23.5,G,1
7613,watercres,0,0,0,0,0,0,1
7614,bulgur,12.5,G,67.0,G,2.27,G,1
7615,kefalotirus,0,0,0,0,0,0,1
7616,deer,10.9,G,4.29,G,26.1,G,1
7617,amaretto,0.0,G,33.3,G,10.0,G,1
7618,breadstick,7.69,G,43.6,G,6.41,G,1
7619,tortellini,12.2,G,43.5,G,6.09,G,1
7620,linseed,20.6,G,0.0,G,41.2,G,1
7621,tenderloin,22.1,G,0.0,G,3.19,G,1
7622,trout,35.5,G,0.0,G,11.0,G,1
7623,marzipan,4.76,G,73.8,G,14.3,G,1
7624,tripe,12.6,G,0.0,G,3.85,G,1
7625,malteser,8.1,G,61.7,G,24.8,G,1
7626,escargot,17.0,G,1.69,G,0.85,G,1
7627,olive,0.73,G,4.17,G,30.0,G,1
7628,farina,10.6,G,78.0,G,0.5,G,1
7629,quahog,5.71,G,2.86,G,0.0,G,1
7630,mole,5.88,G,35.3,G,20.6,G,1
7631,charcoal,0.0,G,1.69,G,0.0,G,1
7632,cashew,6.98,G,67.4,G,20.9,G,1
7633,saunf,0,0,0,0,0,0,1
7634,coleslaw,1.18,G,5.88,G,0.0,G,1
7635,burghul,10.7,G,75.0,G,0.0,G,1
7636,chabli,0.0,G,3.33,G,0.0,G,1
7637,clementine,0.68,G,12.2,G,0.0,G,1
7638,harissa,0.0,G,0.0,G,0,0,1
7639,celeriac,1.57,G,9.58,G,3.04,G,1
7640,kirsch,0.0,G,41.6,G,0.3,G,1
7641,biscottus,0,0,0,0,0,0,1
7642,cassava,3.88,G,33.0,G,0.97,G,1
7643,frangelico,12.0,G,3.8,G,20.6,G,1
7644,jagermeister,0.34,G,18.1,G,0.08,G,1
7645,lsa,0,0,0,0,0,0,1
7646,demi-glace,0.0,G,0,0,45.0,G,1
7647,swede,0,0,0,0,0,0,1
7648,scungilli,16.4,G,1.82,G,0.0,G,1
7649,kiwi,0.0,G,86.7,G,0.0,G,1
7650,shake-n-bake,6.1,G,79.8,G,3.7,G,1
7651,hummu,7.78,G,15.0,G,17.8,G,1
7652,konbu,3.33,G,36.7,G,0.0,G,1
7653,rutabaga,1.0,G,8.0,G,0.0,G,1
7654,romanesco,2.86,G,17.1,G,3.57,G,1
7655,tomatillo,0.96,G,5.84,G,1.02,G,1
7656,spelt,10.0,G,54.0,G,1.0,G,1
7657,capsicum,12.0,G,56.6,G,17.3,G,1
7658,dove,23.1,G,1.44,G,13.8,G,1
7659,meringue,7.31,G,74.2,G,0.16,G,1
7660,sure-jell,0.0,G,95.2,G,0.0,G,1
7661,wheatberry,10.0,G,47.5,G,3.75,G,1
7662,perch,15.3,G,0.0,G,1.54,G,1
7663,grappa,0,0,0,0,0,0,1
7664,fig,0.0,G,65.0,G,0.0,G,1
7665,orzo,12.5,G,78.6,G,1.79,G,1
7666,hazelnut,7.32,G,56.1,G,31.7,G,1
7667,pepsi,0.0,G,0.0,G,0.0,G,1
7668,caster,0.0,G,88.5,G,0.0,G,1
7669,guacamole,3.57,G,10.7,G,7.14,G,1
7670,veal,16.7,G,6.52,G,8.56,G,1
7671,lentil,3.67,G,12.3,G,5.61,G,1
7672,blintze,9.06,G,20.1,G,7.65,G,1
7673,plum,0.52,G,13.5,G,0.23,G,1
7674,kingfish,21.4,G,0.6,G,1.2,G,1
7675,shiso,40.0,G,40.0,G,0.0,G,1
7676,jar,0.89,G,15.8,G,0.89,G,1
7677,bourbon,5.37,G,63.8,G,26.2,G,1
7678,kumara,1.1,G,24.9,G,5.88,G,1
7679,tabbouleh,1.64,G,9.65,G,9.66,G,1
7680,lox,18.3,G,0.0,G,4.32,G,1
7681,crumpet,8.87,G,44.2,G,1.69,G,1
7682,manicottus,0,0,0,0,0,0,1
7683,mackerel,25.0,G,0.0,G,5.36,G,1
7684,mahleb,11.0,G,74.7,G,11.0,G,1
7685,plantain,2.28,G,63.8,G,29.6,G,1
7686,macaroon,3.02,G,61.2,G,22.6,G,1
7687,kokum,5.1,G,63.6,G,26.8,G,1
7688,halibut,20.6,G,0.0,G,1.76,G,1
7689,sole,12.4,G,0.0,G,1.93,G,1
7690,clam,8.73,G,9.83,G,4.72,G,1
7691,camparus,0,0,0,0,0,0,1
7692,merlot,0.07,G,2.51,G,0.0,G,1
7693,purslane,2.03,G,3.39,G,0.36,G,1
7694,liquid,0.0,G,2.1,G,0.0,G,1
7695,pernod,7.59,G,15.8,G,20.9,G,1
7696,duckling,24.5,G,0.0,G,10.8,G,1
7697,blackberry,0.58,G,4.96,G,0.29,G,1
7698,crawfish,4.41,G,0.0,G,0.88,G,1
7699,breadfruit,1.04,G,26.3,G,2.76,G,1
7700,persimmon,1.54,G,96.1,G,0.66,G,1
7701,frog,16.4,G,0.0,G,0.3,G,1
7702,endive,1.25,G,3.35,G,0.2,G,1
7703,pheasant,32.3,G,0.0,G,12.0,G,1
7704,pignoli,13.6,G,31.8,G,43.2,G,1
7705,cuttlefish,16.2,G,0.82,G,0.7,G,1
7706,parsnip,1.29,G,16.5,G,2.83,G,1
7707,sorbet,0.79,G,27.1,G,0.05,G,1
7708,meat,17.9,G,0.0,G,11.6,G,1
7709,muscatel,0.2,G,13.7,G,0.0,G,1
7710,arugula,2.35,G,3.53,G,0.59,G,1
7711,gorgonzola,21.4,G,3.57,G,32.1,G,1
7712,calvado,14.3,G,0.36,G,32.1,G,1
7713,peapod,0,0,0,0,0,0,1
7714,rajma,2.82,G,7.04,G,1.76,G,1
7715,benedictine,0.0,G,28.0,G,0.0,G,1
7716,crackling,33.9,G,1.7,G,35.1,G,1
7717,borax,0,0,0,0,0,0,1
7718,pistachio,20.0,G,26.7,G,46.7,G,1
7719,wheat,10.7,G,47.5,G,4.53,G,1
7720,roux,6.67,G,56.7,G,20.0,G,1
7721,nutrasweet,2.17,G,89.1,G,0.0,G,1
7722,ammonium,7.14,G,71.4,G,17.9,G,1
7723,popcorn,7.69,G,56.4,G,2.56,G,1
7724,kahlua,5.0,G,62.5,G,22.5,G,1
7725,cannellini,5.74,G,15.6,G,0.0,G,1
7726,tubettus,0,0,0,0,0,0,1
7727,snail,16.1,G,2.0,G,1.4,G,1
7728,curacao,0.0,G,40.0,G,0.0,G,1
7729,pierogy,7.32,G,27.6,G,2.85,G,1
7730,tea,0.0,G,8.46,G,0.0,G,1
7731,croissant,8.2,G,45.8,G,21.0,G,1
7732,melon,1.11,G,6.58,G,0.1,G,1
7733,bisto,1.7,G,59.8,G,16.3,G,1
7734,kadaifi,0,0,0,0,0,0,1
7735,feijoa,0.71,G,15.2,G,0.42,G,1
7736,aubergine,0.0,G,6.67,G,11.7,G,1
7737,dumpling,5.63,G,16.9,G,4.23,G,1
7738,kirschwasser,0,0,0,0,0,0,1
7739,millet,10.8,G,75.1,G,4.25,G,1
7740,cachaca,0,0,0,0,0,0,1
7741,filbert,15.0,G,16.7,G,60.8,G,1
7742,tarama,20.0,G,0.0,G,3.33,G,1
7743,ajvar,0.0,G,13.3,G,3.33,G,1
7744,shark,20.9,G,9.85,G,14.2,G,1
7745,baharat,0.0,G,0.0,G,0.0,G,1
7746,stingray,0,0,0,0,0,0,1
7747,sumac,0,0,0,0,0.0,G,1
7748,chuck,21.9,G,0.21,G,3.99,G,1
7749,rocket,2.73,G,37.3,G,3.64,G,1
7750,cornichon,0.0,G,2.14,G,0.0,G,1
7751,mace,6.71,G,50.5,G,32.4,G,1
7752,kale,3.54,G,9.73,G,0.88,G,1
7753,pollock,16.8,G,0.0,G,0.88,G,1
7754,kelp,1.68,G,9.57,G,0.56,G,1
7755,spaghettini,10.7,G,73.2,G,1.79,G,1
7756,mizuna,3.53,G,5.88,G,0.0,G,1
7757,courgette,8.0,G,71.0,G,0.5,G,1
7758,broccosprout,0,0,0,0,0,0,1
7759,nopalito,1.18,G,3.53,G,0.0,G,1
7760,pancettum,0,0,0,0,0,0,1
7761,currant,3.43,G,77.0,G,0.22,G,1
7762,saffron,11.4,G,65.4,G,5.85,G,1
7763,savory,0.0,G,0.0,G,0.0,G,1
7764,pistum,0,0,0,0,0,0,1
7765,matzoh,1.72,G,6.9,G,4.31,G,1
7766,honeydew,0.54,G,9.09,G,0.14,G,1
7767,chipit,0,0,0,0,0,0,1
7768,bologna,10.5,G,5.26,G,29.0,G,1
7769,ouzo,0.0,G,100,G,0.0,G,1
7770,knockwurst,11.1,G,3.2,G,27.7,G,1
